Unnamed: 0,sender,date,parsed_datetime,date_only,week,month,year,days_since,email_body,company,subject,true_label
1259,recruiting@jpmorganchase.com,"1/25/25, 12:00 AM",2025-01-25 00:00:00,2025-01-25,4,1,2025,76,"Hello Michael Gary Scott,

We are excited about your application for the Strategy Analyst position at JPMorgan Chase. Before we can proceed, we need you to complete a few items:

- Complete the technical assessment (estimated time: 60 minutes)
- Upload a copy of your most recent transcript
- Fill out the additional questionnaire

Please complete these steps by April 07, 2025 to remain in consideration.

Thank you for your time and interest!

JPMorgan Chase Recruiting Team",JPMorgan Chase,Action Needed: Strategy Analyst application at JPMorgan Chase,action_required
555,Anthem HR <hr@anthem.com>,"2/6/25, 12:00 AM",2025-02-06 00:00:00,2025-02-06,6,2,2025,64,"Dear Micheal Gary Scott,

We have completed our review of applications for the Quantitative Analyst position at Anthem. We appreciate your interest in this opportunity.

Regrettably, we will not be moving forward with your candidacy. The position has been filled by another candidate.

We wish you all the best in your career endeavors and encourage you to monitor our openings for future roles.

Best,
Michelle Anderson
Anthem",Anthem,Update: Your application for Quantitative Analyst,rejection
529,recruiting@amazon.com,"2/21/25, 12:00 AM",2025-02-21 00:00:00,2025-02-21,8,2,2025,49,"Dear Michael Gary Scott,

Thank you for applying for the DevOps Engineer position at Amazon. At this time, we regret to inform you that we've decided not to move forward with your application.

As a growing organization we always have new positions available and therefore we encourage you to check our careers page regularly.

We appreciate your interest and wish you success in your job search.

Sincerely,
Recruitment Team
Amazon",Amazon,Application Status Update - DevOps Engineer,rejection
469,no-reply@palantir.com,"1/12/25, 12:00 AM",2025-01-12 00:00:00,2025-01-12,2,1,2025,89,"Dear Michael Gary Scott,

Thank you for applying for the UX Researcher position at Palantir. At this time, we regret to inform you that we've decided not to move forward with your application.

As a growing organization we always have new positions available and therefore we encourage you to check our careers page regularly.

We appreciate your interest and wish you success in your job search.

Sincerely,
Recruitment Team
Palantir",Palantir,Application Status Update - UX Researcher,rejection
893,recruiting@huggingface.com,"2/2/25, 12:00 AM",2025-02-02 00:00:00,2025-02-02,5,2,2025,68,"Hello Micheal Gary Scott,

Thank you for applying to Hugging Face for our Systems Analyst role. We've reviewed your qualifications and would like to set up a call to discuss the opportunity further.

Would you be available for a brief introductory call this week? The conversation would last about 20-30 minutes.

Please let me know what times work best for you.

Thanks,
David Rodriguez
Hugging Face",Hugging Face,Hugging Face - Interview Request,interview
419,Medtronic HR <hr@medtronic.com>,"4/26/25, 12:00 AM",2025-04-26 00:00:00,2025-04-26,17,4,2025,-15,"Dear Micheal Gary Scott,

Thank you very much for your recent application to the Strategy Analyst position at Medtronic.

Unfortunately, after careful review, we are unable to offer you a position at this time. We had many strong candidates apply and it was not an easy decision.

We genuinely appreciate your interest in Medtronic and hope you'll consider us for future opportunities.

Best regards,
Ryan Allen
Talent Acquisition, Medtronic",Medtronic,Thank you for applying to Medtronic,rejection
116,Atlassian Careers <noreply@atlassian.com>,"3/25/25, 12:00 AM",2025-03-25 00:00:00,2025-03-25,13,3,2025,17,"Dear Micheal Gary Scott,

It gives me great pleasure to inform you that you have been selected as our new Supply Chain Analyst. Congratulations on this well-deserved achievement!

We were thoroughly impressed throughout the interview process and are confident that you will thrive at Atlassian.

Your offer letter with full details is attached. Please don't hesitate to reach out with any questions.

Welcome aboard!

Best regards,
Daniel Wilson
Chief People Officer
Atlassian",Atlassian,"Congratulations, Micheal Gary Scott!",acceptance
1580,Boeing Careers <noreply@boeing.com>,"4/28/25, 12:00 AM",2025-04-28 00:00:00,2025-04-28,18,4,2025,-17,"Dear Michael Gary Scott,

We are writing to confirm receipt of your application for the Financial Analyst position at Boeing (Ref: 486785).

Your application is being reviewed by our hiring managers. We will notify you of any changes to your application status.

Kind regards,
Boeing Recruitment",Boeing,Application Acknowledged - Financial Analyst,in_process
1368,recruiting@ey.com,"4/22/25, 12:00 AM",2025-04-22 00:00:00,2025-04-22,17,4,2025,-11,"Hello Michael Gary Scott,

We are excited about your application for the Systems Analyst position at EY. Before we can proceed, we need you to complete a few items:

- Complete the technical assessment (estimated time: 60 minutes)
- Upload a copy of your most recent transcript
- Fill out the additional questionnaire

Please complete these steps by March 29, 2025 to remain in consideration.

Thank you for your time and interest!

EY Recruiting Team",EY,Action Needed: Systems Analyst application at EY,action_required
341,no-reply@twilio.com,"3/28/25, 12:00 AM",2025-03-28 00:00:00,2025-03-28,13,3,2025,14,"Dear Michael Gary Scott,

Thank you for your interest in the Software Engineer position at Twilio and for taking the time to apply.

After careful consideration, we regret to inform you that we have decided not to move forward with your application at this time. We received many qualified applicants and this was a difficult decision.

We encourage you to apply for future openings that match your skills and experience. We wish you the best in your career search.

Sincerely,
Twilio Talent Acquisition",Twilio,Update on your Twilio application,rejection
1403,Slack Careers <noreply@slack.com>,"1/20/25, 12:00 AM",2025-01-20 00:00:00,2025-01-20,4,1,2025,81,"Dear Micheal Gary Scott,

We are writing to confirm receipt of your application for the Operations Analyst position at Slack (Ref: 923408).

Your application is being reviewed by our hiring managers. We will notify you of any changes to your application status.

Kind regards,
Slack Recruitment",Slack,Application Acknowledged - Operations Analyst,in_process
854,Lockheed Martin HR <hr@lockheedmartin.com>,"3/12/25, 12:00 AM",2025-03-12 00:00:00,2025-03-12,11,3,2025,30,"Dear Michael Gary Scott,

We are pleased to inform you that you have been shortlisted for the Data Scientist position at Lockheed Martin.

We would like to invite you to participate in a virtual panel interview with members of our analytics team. The interview will consist of both technical and behavioral questions.

Please select a time slot that works for you using the calendar link below.

We look forward to meeting you!

Warm regards,
Ryan Allen
Lockheed Martin People Operations",Lockheed Martin,Congratulations! You've been selected for an interview at Lockheed Martin,interview
1460,Talent Acquisition <careers@kpmg.com>,"2/7/25, 12:00 AM",2025-02-07 00:00:00,2025-02-07,6,2,2025,63,"Your application was sent to KPMG

Micheal Gary Scott your application was sent to KPMG

KPMG
Business Analyst

Your application was sent to the employer. Good luck!

Note: This email confirms your application was submitted.",KPMG,"Micheal Gary Scott, your application was sent to KPMG",in_process
128,Uber Careers <noreply@uber.com>,"1/9/25, 12:00 AM",2025-01-09 00:00:00,2025-01-09,2,1,2025,92,"Hi Micheal Gary Scott,

Fantastic news - we'd love to have you join us at Uber! I'm pleased to extend a formal offer for the Quantitative Analyst position.

The details:
- Compensation: $105,000 annually
- Start date: April 26, 2025
- Reports to: Maria Garcia

We've attached the full offer package for your review. Take your time looking through it and let me know if you have any questions.

We're really excited about this!

Rachel Thompson
Uber",Uber,Your Uber offer,acceptance
928,Anthem Careers <noreply@anthem.com>,"3/15/25, 12:00 AM",2025-03-15 00:00:00,2025-03-15,11,3,2025,27,"Dear Michael Gary Scott,

We are pleased to inform you that you have been shortlisted for the Full Stack Developer position at Anthem.

We would like to invite you to participate in a virtual panel interview with members of our product team. The interview will consist of both technical and behavioral questions.

Please select a time slot that works for you using the calendar link below.

We look forward to meeting you!

Warm regards,
Jessica Hall
Anthem People Operations",Anthem,Congratulations! You've been selected for an interview at Anthem,interview
1769,Talent Acquisition <careers@palantir.com>,"4/16/25, 12:00 AM",2025-04-16 00:00:00,2025-04-16,16,4,2025,-5,"Hello Micheal Gary Scott,

We've received your application for the Business Intelligence Analyst position at Palantir. Thank you for taking the time to apply and for considering joining us.

First of all, our recruiters will take a close look at your resume and cover letter. If your qualifications are a good match for the role, you'll hear from us soon.

In the meantime, feel free to explore other opportunities on our careers page.

Best regards,
The Palantir Talent Team",Palantir,Business Intelligence Analyst at Palantir: we've got your application,in_process
889,no-reply@unilever.com,"3/7/25, 12:00 AM",2025-03-07 00:00:00,2025-03-07,10,3,2025,35,"Dear Michael Gary Scott,

Thank you for your interest in the Investment Analyst position at Unilever. We were impressed by your background and would like to invite you for an interview.

We'd like to schedule a video interview at your earliest convenience. Please reply to this email with your availability for the coming week, or use the scheduling link below to book a time slot.

The interview will be approximately 45-60 minutes and will be conducted by Kevin Taylor, our hiring manager.

We look forward to speaking with you!

Best regards,
Kevin Taylor
Unilever Talent Acquisition",Unilever,Interview Invitation: Investment Analyst at Unilever,interview
